a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,class
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005293234,0.4407576,0.117949836,0.017753322,0.042478222,0.05222025,0.052593667,0.008049148,0.009638757,0.02070553,0.1278509,0.0018854409,0.0011016417,0.0013431441,0.008053422,0.021332098,0.07099386,0.00086000527,0.6297111,0.06150571,0.0363619,0.0091305915,0.023121279,0.053157087,0.0039776177,0.003877856,0.012218204,0.09543705,0.00075373333,0.00043166892,0.0013328892,0.0030716313,0.008593663,0.05645808,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.003880879,0.48756808,0.1136018,0.013585839,0.03769971,0.04612483,0.04686139,0.005979377,0.007355784,0.016908834,0.124734916,0.0011856697,0.00066376466,0.00083775073,0.006038277,0.017742459,0.069230646,0.00070754084,0.6349361,0.0623124,0.03525604,0.00856954,0.022397922,0.05054567,0.0036622891,0.0036269801,0.011240115,0.09651906,0.00063331256,0.000361124,0.0011564522,0.0028069809,0.007873015,0.057395484,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.006194677,0.41796774,0.12101169,0.02057336,0.044545665,0.054751985,0.055587705,0.0092126345,0.011253857,0.023265144,0.124333724,0.0024581202,0.0014693877,0.0017400206,0.009517679,0.023878494,0.07223814,0.006109567,0.30581364,0.1424582,0.048253488,0.030561231,0.06517863,0.07956909,0.020603783,0.018013794,0.040981878,0.100261874,0.004976795,0.0040014125,0.009051096,0.014601321,0.02516723,0.08439683,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0052411524,0.44899502,0.11579996,0.017061614,0.042546768,0.049280122,0.052665427,0.00787448,0.009295447,0.020218162,0.124131955,0.0017223979,0.0010424438,0.0013041911,0.0075638285,0.021341773,0.07391525,0.015497266,0.23689005,0.14154261,0.037172444,0.12281033,0.089474455,0.050429124,0.01947421,0.022342345,0.033419847,0.108000025,0.00600239,0.004370967,0.013011407,0.016774647,0.033503924,0.04928391,4
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0055367183,0.43405887,0.11958928,0.018076612,0.042949818,0.05375426,0.053094003,0.008267541,0.010060852,0.021747774,0.1268664,0.0020393871,0.0011783728,0.0014115864,0.008420089,0.022177307,0.0707711,0.00079925306,0.6282238,0.06477798,0.03491379,0.00893363,0.023610843,0.053532314,0.004004783,0.0037933125,0.012321658,0.094039924,0.00071600935,0.00040297295,0.0013237599,0.003046087,0.008250426,0.05730951,6
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004386045,0.4750802,0.11504048,0.01517267,0.038999364,0.046080165,0.049313515,0.0066559464,0.008165449,0.01828117,0.1211391,0.0013962822,0.00081607193,0.0010266479,0.006717404,0.019372467,0.072357014,0.018872175,0.20246571,0.14178775,0.037844237,0.13615517,0.09894508,0.05025307,0.02341345,0.026566105,0.037977744,0.09972176,0.0064270883,0.005435137,0.014446793,0.018288435,0.03592978,0.045470446,16
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004523092,0.46653003,0.11441809,0.015340559,0.040063873,0.04829866,0.04965806,0.006914621,0.008307177,0.018311398,0.12666284,0.0014454989,0.00083574053,0.0010524841,0.0068681953,0.019260848,0.07150884,0.005012276,0.40885803,0.10680705,0.042543273,0.052431613,0.056899983,0.057967514,0.00979872,0.010288456,0.020132361,0.13124333,0.0029705763,0.0016442514,0.0061112386,0.009117026,0.020382231,0.057792064,4
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0053768936,0.43840483,0.118573576,0.017626042,0.042462684,0.05288956,0.052701138,0.008094337,0.009739157,0.0210462,0.12811884,0.0019189381,0.0011173837,0.0013483429,0.00812373,0.021584278,0.07087411,0.0007655294,0.6414277,0.062334687,0.033408582,0.009325373,0.02298988,0.04947228,0.0036913443,0.0035174126,0.011405464,0.09456569,0.0006452878,0.00036185232,0.0011958221,0.0028458755,0.008039223,0.054007985,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0064254943,0.41270378,0.12179091,0.02068551,0.044657562,0.05588509,0.056082603,0.009412822,0.01154332,0.02398814,0.124540955,0.0025787752,0.0015343217,0.001790934,0.009766213,0.024440093,0.072173424,0.004301561,0.3761472,0.15082504,0.035213612,0.030559639,0.060761802,0.06643969,0.016709806,0.012238019,0.03545292,0.09752636,0.002861102,0.0022016894,0.0058235154,0.01058189,0.01979137,0.07256478,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0040411414,0.48148495,0.11523623,0.014386868,0.038291678,0.047106452,0.04740331,0.006223775,0.00775182,0.017677728,0.12348425,0.0013099529,0.0007266721,0.0009113542,0.006453819,0.018382406,0.06912758,0.0005352429,0.6617779,0.05223524,0.036001038,0.0062897527,0.018237198,0.050010268,0.0029056573,0.0029178536,0.009429431,0.093532346,0.0005395957,0.00029533054,0.00093065575,0.0022519187,0.0066850227,0.05542568,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0060772696,0.42096943,0.121059306,0.019480506,0.044093043,0.05496846,0.055022895,0.008939387,0.010940635,0.023093622,0.1254057,0.0023317148,0.0013835733,0.0016269287,0.009146692,0.023619367,0.07184141,0.015232145,0.21464816,0.14037111,0.045970548,0.09155703,0.08967363,0.059917487,0.02432027,0.027434085,0.040682767,0.104798466,0.0077202655,0.0065333913,0.014909961,0.01930244,0.036570273,0.060357936,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.003813446,0.4889863,0.10919835,0.014504684,0.03945559,0.04671991,0.04774474,0.006174337,0.007380143,0.015953496,0.12378917,0.0012103306,0.00066111493,0.00087272876,0.006198949,0.017452678,0.06988406,0.007493813,0.33268157,0.12202538,0.0492914,0.051805742,0.06150884,0.064946175,0.014142331,0.01596372,0.026970083,0.12773499,0.004854616,0.0031492652,0.009160468,0.012995014,0.025371293,0.06990533,16
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005238977,0.44160303,0.119317226,0.016895827,0.041740414,0.053095143,0.051994935,0.007841958,0.009521516,0.021065611,0.12817101,0.001855992,0.0010617177,0.0012674644,0.007920414,0.021416344,0.06999244,0.00084875943,0.6217458,0.0623504,0.037710503,0.010454799,0.024458524,0.050761726,0.0038323866,0.003932122,0.011500247,0.10197124,0.00072687404,0.00041836986,0.0013131397,0.0030116972,0.0088062845,0.05615705,6
